freq,nrg_bal,unit,geo,TIME_PERIOD,values
A,REN_ELC,PC,IT,2012-01-01,27.42
A,REN_ELC,PC,IT,2013-01-01,31.302
A,REN_ELC,PC,IT,2014-01-01,33.42
A,REN_ELC,PC,IT,2015-01-01,33.459
A,REN_ELC,PC,IT,2016-01-01,34.012
A,REN_ELC,PC,IT,2017-01-01,34.104
A,REN_ELC,PC,IT,2018-01-01,33.93
A,REN_ELC,PC,IT,2019-01-01,34.969
A,REN_ELC,PC,IT,2020-01-01,38.081
A,REN_ELC,PC,IT,2021-01-01,35.996
A,REN_ELC,PC,IT,2022-01-01,37.102
A,REN_ELC,PC,IT,2023-01-01,38.905
A,REN_ELC,PC,IT,2024-01-01,40.654
A,REN_ELC,PC,LT,2004-01-01,3.587
A,REN_ELC,PC,LT,2005-01-01,3.831
A,REN_ELC,PC,LT,2006-01-01,4.016
A,REN_ELC,PC,LT,2007-01-01,4.652
A,REN_ELC,PC,LT,2008-01-01,4.914
A,REN_ELC,PC,LT,2009-01-01,5.869
A,REN_ELC,PC,LT,2010-01-01,7.401
A,REN_ELC,PC,LT,2011-01-01,9.02
A,REN_ELC,PC,LT,2012-01-01,10.876
A,REN_ELC,PC,LT,2013-01-01,13.149
A,REN_ELC,PC,LT,2014-01-01,13.705
A,REN_ELC,PC,LT,2015-01-01,15.543
A,REN_ELC,PC,LT,2016-01-01,16.872
A,REN_ELC,PC,LT,2017-01-01,18.255
A,REN_ELC,PC,LT,2018-01-01,18.408
A,REN_ELC,PC,LT,2019-01-01,18.79
A,REN_ELC,PC,LT,2020-01-01,20.166
A,REN_ELC,PC,LT,2021-01-01,21.278
A,REN_ELC,PC,LT,2022-01-01,26.461
A,REN_ELC,PC,LT,2023-01-01,36.469
A,REN_ELC,PC,LT,2024-01-01,48.987
A,REN_ELC,PC,LU,2004-01-01,2.765
A,REN_ELC,PC,LU,2005-01-01,3.179
A,REN_ELC,PC,LU,2006-01-01,3.172
A,REN_ELC,PC,LU,2007-01-01,3.305
A,REN_ELC,PC,LU,2008-01-01,3.581
A,REN_ELC,PC,LU,2009-01-01,4.105
A,REN_ELC,PC,LU,2010-01-01,3.786
A,REN_ELC,PC,LU,2011-01-01,4.075
A,REN_ELC,PC,LU,2012-01-01,4.66
A,REN_ELC,PC,LU,2013-01-01,5.329
A,REN_ELC,PC,LU,2014-01-01,5.958
A,REN_ELC,PC,LU,2015-01-01,6.197
A,REN_ELC,PC,LU,2016-01-01,6.674
A,REN_ELC,PC,LU,2017-01-01,8.055
A,REN_ELC,PC,LU,2018-01-01,9.115
A,REN_ELC,PC,LU,2019-01-01,10.863
A,REN_ELC,PC,LU,2020-01-01,13.887
A,REN_ELC,PC,LU,2021-01-01,14.216
A,REN_ELC,PC,LU,2022-01-01,16.321
A,REN_ELC,PC,LU,2023-01-01,18.196
A,REN_ELC,PC,LU,2024-01-01,20.5
A,REN_ELC,PC,LV,2004-01-01,45.958
A,REN_ELC,PC,LV,2005-01-01,43.023
A,REN_ELC,PC,LV,2006-01-01,40.414
A,REN_ELC,PC,LV,2007-01-01,38.622
A,REN_ELC,PC,LV,2008-01-01,38.733
A,REN_ELC,PC,LV,2009-01-01,41.942
A,REN_ELC,PC,LV,2010-01-01,42.051
A,REN_ELC,PC,LV,2011-01-01,44.694
A,REN_ELC,PC,LV,2012-01-01,44.877
A,REN_ELC,PC,LV,2013-01-01,48.685
A,REN_ELC,PC,LV,2014-01-01,51.037
A,REN_ELC,PC,LV,2015-01-01,52.205
A,REN_ELC,PC,LV,2016-01-01,51.251
A,REN_ELC,PC,LV,2017-01-01,54.352
A,REN_ELC,PC,LV,2018-01-01,53.499
A,REN_ELC,PC,LV,2019-01-01,53.423
A,REN_ELC,PC,LV,2020-01-01,53.357
A,REN_ELC,PC,LV,2021-01-01,51.399
A,REN_ELC,PC,LV,2022-01-01,53.519
A,REN_ELC,PC,LV,2023-01-01,54.317
A,REN_ELC,PC,LV,2024-01-01,55.514
A,REN_ELC,PC,MD,2004-01-01,0.841
A,REN_ELC,PC,MD,2005-01-01,0.821
A,REN_ELC,PC,MD,2006-01-01,0.787
A,REN_ELC,PC,MD,2007-01-01,0.83
A,REN_ELC,PC,MD,2008-01-01,0.828
A,REN_ELC,PC,MD,2009-01-01,0.959
A,REN_ELC,PC,MD,2010-01-01,1.813
A,REN_ELC,PC,MD,2011-01-01,1.799
A,REN_ELC,PC,MD,2012-01-01,1.694
A,REN_ELC,PC,MD,2013-01-01,1.693
A,REN_ELC,PC,MD,2014-01-01,1.903
A,REN_ELC,PC,MD,2015-01-01,1.975
A,REN_ELC,PC,MD,2016-01-01,1.947
A,REN_ELC,PC,MD,2017-01-01,2.137
A,REN_ELC,PC,MD,2018-01-01,2.627
A,REN_ELC,PC,MD,2019-01-01,3.039
A,REN_ELC,PC,MD,2020-01-01,3.118
A,REN_ELC,PC,MD,2021-01-01,3.579
A,REN_ELC,PC,MD,2022-01-01,5.535
A,REN_ELC,PC,MD,2023-01-01,9.209
A,REN_ELC,PC,MD,2024-01-01,13.689
A,REN_ELC,PC,ME,2005-01-01,39.102
A,REN_ELC,PC,ME,2006-01-01,37.679
A,REN_ELC,PC,ME,2007-01-01,37.622
A,REN_ELC,PC,ME,2008-01-01,38.258
A,REN_ELC,PC,ME,2009-01-01,46.615
A,REN_ELC,PC,ME,2010-01-01,45.74
A,REN_ELC,PC,ME,2011-01-01,41.583
A,REN_ELC,PC,ME,2012-01-01,42.765
A,REN_ELC,PC,ME,2013-01-01,49.067
A,REN_ELC,PC,ME,2014-01-01,51.444
A,REN_ELC,PC,ME,2015-01-01,49.613
A,REN_ELC,PC,ME,2016-01-01,50.961
A,REN_ELC,PC,ME,2017-01-01,50.111
A,REN_ELC,PC,ME,2018-01-01,52.419
A,REN_ELC,PC,ME,2019-01-01,53.647
A,REN_ELC,PC,ME,2020-01-01,61.49
A,REN_ELC,PC,ME,2021-01-01,60.462
A,REN_ELC,PC,ME,2022-01-01,68.514
A,REN_ELC,PC,ME,2023-01-01,67.529
A,REN_ELC,PC,ME,2024-01-01,66.566
A,REN_ELC,PC,MK,2004-01-01,14.511
A,REN_ELC,PC,MK,2005-01-01,13.989
A,REN_ELC,PC,MK,2006-01-01,14.011
A,REN_ELC,PC,MK,2007-01-01,13.671
A,REN_ELC,PC,MK,2008-01-01,13.848
A,REN_ELC,PC,MK,2009-01-01,15.471
A,REN_ELC,PC,MK,2010-01-01,15.847
A,REN_ELC,PC,MK,2011-01-01,14.849
A,REN_ELC,PC,MK,2012-01-01,16.659
A,REN_ELC,PC,MK,2013-01-01,18.206
A,REN_ELC,PC,MK,2014-01-01,19.273
A,REN_ELC,PC,MK,2015-01-01,21.663
A,REN_ELC,PC,MK,2016-01-01,24.138
A,REN_ELC,PC,MK,2017-01-01,24.839
A,REN_ELC,PC,MK,2018-01-01,24.838
A,REN_ELC,PC,MK,2019-01-01,23.778
A,REN_ELC,PC,MK,2020-01-01,23.532
A,REN_ELC,PC,MK,2021-01-01,22.785
A,REN_ELC,PC,MK,2022-01-01,25.868
A,REN_ELC,PC,MK,2023-01-01,32.345
A,REN_ELC,PC,MK,2024-01-01,40.072
A,REN_ELC,PC,MT,2004-01-01,0
A,REN_ELC,PC,MT,2005-01-01,0
A,REN_ELC,PC,MT,2006-01-01,0
A,REN_ELC,PC,MT,2007-01-01,0
A,REN_ELC,PC,MT,2008-01-01,0
A,REN_ELC,PC,MT,2009-01-01,0
A,REN_ELC,PC,MT,2010-01-01,0.032
A,REN_ELC,PC,MT,2011-01-01,0.454
A,REN_ELC,PC,MT,2012-01-01,1.115
A,REN_ELC,PC,MT,2013-01-01,1.571
A,REN_ELC,PC,MT,2014-01-01,3.333
A,REN_ELC,PC,MT,2015-01-01,4.312
A,REN_ELC,PC,MT,2016-01-01,5.714
A,REN_ELC,PC,MT,2017-01-01,6.845
A,REN_ELC,PC,MT,2018-01-01,7.702
A,REN_ELC,PC,MT,2019-01-01,7.485
A,REN_ELC,PC,MT,2020-01-01,9.489
A,REN_ELC,PC,MT,2021-01-01,9.649
A,REN_ELC,PC,MT,2022-01-01,10.109
A,REN_ELC,PC,MT,2023-01-01,10.729
A,REN_ELC,PC,MT,2024-01-01,10.655
A,REN_ELC,PC,NL,2004-01-01,4.446
A,REN_ELC,PC,NL,2005-01-01,6.297
A,REN_ELC,PC,NL,2006-01-01,6.541
A,REN_ELC,PC,NL,2007-01-01,5.963
A,REN_ELC,PC,NL,2008-01-01,7.464
A,REN_ELC,PC,NL,2009-01-01,9.069
A,REN_ELC,PC,NL,2010-01-01,9.601
A,REN_ELC,PC,NL,2011-01-01,9.74
A,REN_ELC,PC,NL,2012-01-01,10.35
A,REN_ELC,PC,NL,2013-01-01,9.911
A,REN_ELC,PC,NL,2014-01-01,9.924
A,REN_ELC,PC,NL,2015-01-01,11.04
A,REN_ELC,PC,NL,2016-01-01,12.55
A,REN_ELC,PC,NL,2017-01-01,13.812
A,REN_ELC,PC,NL,2018-01-01,15.171
A,REN_ELC,PC,NL,2019-01-01,18.23
A,REN_ELC,PC,NL,2020-01-01,26.407
A,REN_ELC,PC,NL,2021-01-01,33.251
A,REN_ELC,PC,NL,2022-01-01,39.651
A,REN_ELC,PC,NL,2023-01-01,46.419
A,REN_ELC,PC,NL,2024-01-01,50.545
A,REN_ELC,PC,NO,2004-01-01,97.973
A,REN_ELC,PC,NO,2005-01-01,97.423
A,REN_ELC,PC,NO,2006-01-01,100.843
A,REN_ELC,PC,NO,2007-01-01,99.052
A,REN_ELC,PC,NO,2008-01-01,100.154
A,REN_ELC,PC,NO,2009-01-01,105.191
A,REN_ELC,PC,NO,2010-01-01,98.252
A,REN_ELC,PC,NO,2011-01-01,105.887
A,REN_ELC,PC,NO,2012-01-01,104.599
A,REN_ELC,PC,NO,2013-01-01,106.917
A,REN_ELC,PC,NO,2014-01-01,110.135
A,REN_ELC,PC,NO,2015-01-01,106.83
A,REN_ELC,PC,NO,2016-01-01,105.638
A,REN_ELC,PC,NO,2017-01-01,104.85
A,REN_ELC,PC,NO,2018-01-01,106.829
A,REN_ELC,PC,NO,2019-01-01,110.445
A,REN_ELC,PC,NO,2020-01-01,113.802
A,REN_ELC,PC,NO,2021-01-01,113.642
A,REN_ELC,PC,NO,2022-01-01,120.01
A,REN_ELC,PC,NO,2023-01-01,116.538
A,REN_ELC,PC,NO,2024-01-01,115.063
A,REN_ELC,PC,PL,2004-01-01,2.049
A,REN_ELC,PC,PL,2005-01-01,2.512
A,REN_ELC,PC,PL,2006-01-01,2.86
A,REN_ELC,PC,PL,2007-01-01,3.316
A,REN_ELC,PC,PL,2008-01-01,4.248
A,REN_ELC,PC,PL,2009-01-01,5.713
A,REN_ELC,PC,PL,2010-01-01,6.549
A,REN_ELC,PC,PL,2011-01-01,8.078
A,REN_ELC,PC,PL,2012-01-01,10.61
A,REN_ELC,PC,PL,2013-01-01,10.676
A,REN_ELC,PC,PL,2014-01-01,12.36
A,REN_ELC,PC,PL,2015-01-01,13.401
A,REN_ELC,PC,PL,2016-01-01,13.342
A,REN_ELC,PC,PL,2017-01-01,13.082
A,REN_ELC,PC,PL,2018-01-01,13.027
A,REN_ELC,PC,PL,2019-01-01,14.356
A,REN_ELC,PC,PL,2020-01-01,16.237
A,REN_ELC,PC,PL,2021-01-01,17.167
A,REN_ELC,PC,PL,2022-01-01,21.009
A,REN_ELC,PC,PL,2023-01-01,25.793
A,REN_ELC,PC,PL,2024-01-01,30.37
A,REN_ELC,PC,PT,2004-01-01,27.39
A,REN_ELC,PC,PT,2005-01-01,27.703
A,REN_ELC,PC,PT,2006-01-01,29.308
A,REN_ELC,PC,PT,2007-01-01,32.285
A,REN_ELC,PC,PT,2008-01-01,34.063
A,REN_ELC,PC,PT,2009-01-01,37.562
A,REN_ELC,PC,PT,2010-01-01,40.608
A,REN_ELC,PC,PT,2011-01-01,45.78
A,REN_ELC,PC,PT,2012-01-01,47.505
A,REN_ELC,PC,PT,2013-01-01,49.101
A,REN_ELC,PC,PT,2014-01-01,52.054
A,REN_ELC,PC,PT,2015-01-01,52.616
A,REN_ELC,PC,PT,2016-01-01,53.99
A,REN_ELC,PC,PT,2017-01-01,54.168
A,REN_ELC,PC,PT,2018-01-01,52.186
A,REN_ELC,PC,PT,2019-01-01,53.774
A,REN_ELC,PC,PT,2020-01-01,58.032
A,REN_ELC,PC,PT,2021-01-01,58.433
A,REN_ELC,PC,PT,2022-01-01,60.991
A,REN_ELC,PC,PT,2023-01-01,63.01
A,REN_ELC,PC,PT,2024-01-01,65.801
A,REN_ELC,PC,RO,2004-01-01,28.427
A,REN_ELC,PC,RO,2005-01-01,28.775
A,REN_ELC,PC,RO,2006-01-01,28.054
A,REN_ELC,PC,RO,2007-01-01,28.108
A,REN_ELC,PC,RO,2008-01-01,28.075
A,REN_ELC,PC,RO,2009-01-01,30.894
A,REN_ELC,PC,RO,2010-01-01,30.378
A,REN_ELC,PC,RO,2011-01-01,31.131
A,REN_ELC,PC,RO,2012-01-01,33.567
A,REN_ELC,PC,RO,2013-01-01,37.516
A,REN_ELC,PC,RO,2014-01-01,41.679
A,REN_ELC,PC,RO,2015-01-01,43.161
A,REN_ELC,PC,RO,2016-01-01,42.712
A,REN_ELC,PC,RO,2017-01-01,41.965
A,REN_ELC,PC,RO,2018-01-01,41.793
A,REN_ELC,PC,RO,2019-01-01,42.616
A,REN_ELC,PC,RO,2020-01-01,43.374
A,REN_ELC,PC,RO,2021-01-01,42.676
A,REN_ELC,PC,RO,2022-01-01,43.726
A,REN_ELC,PC,RO,2023-01-01,47.391
A,REN_ELC,PC,RO,2024-01-01,47.645
A,REN_ELC,PC,RS,2004-01-01,18.486
A,REN_ELC,PC,RS,2005-01-01,22.366
A,REN_ELC,PC,RS,2006-01-01,23.603
A,REN_ELC,PC,RS,2007-01-01,24.812
A,REN_ELC,PC,RS,2008-01-01,25.858
A,REN_ELC,PC,RS,2009-01-01,28.252
A,REN_ELC,PC,RS,2010-01-01,28.183
A,REN_ELC,PC,RS,2011-01-01,27.526
A,REN_ELC,PC,RS,2012-01-01,28.509
A,REN_ELC,PC,RS,2013-01-01,27.971
A,REN_ELC,PC,RS,2014-01-01,30.274
A,REN_ELC,PC,RS,2015-01-01,28.915
A,REN_ELC,PC,RS,2016-01-01,29.154
A,REN_ELC,PC,RS,2017-01-01,27.448
A,REN_ELC,PC,RS,2018-01-01,28.658
A,REN_ELC,PC,RS,2019-01-01,30.107
A,REN_ELC,PC,RS,2020-01-01,30.701
A,REN_ELC,PC,RS,2021-01-01,29.897
A,REN_ELC,PC,RS,2022-01-01,30.142
A,REN_ELC,PC,RS,2023-01-01,31.748
A,REN_ELC,PC,RS,2024-01-01,32.051
A,REN_ELC,PC,SE,2004-01-01,51.196
A,REN_ELC,PC,SE,2005-01-01,50.899
A,REN_ELC,PC,SE,2006-01-01,51.783
A,REN_ELC,PC,SE,2007-01-01,53.21
A,REN_ELC,PC,SE,2008-01-01,53.687
A,REN_ELC,PC,SE,2009-01-01,58.252
A,REN_ELC,PC,SE,2010-01-01,55.767
A,REN_ELC,PC,SE,2011-01-01,59.624
A,REN_ELC,PC,SE,2012-01-01,59.779
A,REN_ELC,PC,SE,2013-01-01,61.737
A,REN_ELC,PC,SE,2014-01-01,63.214
A,REN_ELC,PC,SE,2015-01-01,65.733
A,REN_ELC,PC,SE,2016-01-01,64.869
A,REN_ELC,PC,SE,2017-01-01,65.909
A,REN_ELC,PC,SE,2018-01-01,66.228
A,REN_ELC,PC,SE,2019-01-01,71.234
A,REN_ELC,PC,SE,2020-01-01,74.495
A,REN_ELC,PC,SE,2021-01-01,75.76
A,REN_ELC,PC,SE,2022-01-01,83.372
A,REN_ELC,PC,SE,2023-01-01,87.547
A,REN_ELC,PC,SE,2024-01-01,88.143
A,REN_ELC,PC,SI,2004-01-01,29.271
A,REN_ELC,PC,SI,2005-01-01,28.654
A,REN_ELC,PC,SI,2006-01-01,28.231
A,REN_ELC,PC,SI,2007-01-01,27.697
A,REN_ELC,PC,SI,2008-01-01,29.962
A,REN_ELC,PC,SI,2009-01-01,33.756
A,REN_ELC,PC,SI,2010-01-01,32.2
A,REN_ELC,PC,SI,2011-01-01,31.045
A,REN_ELC,PC,SI,2012-01-01,31.637
A,REN_ELC,PC,SI,2013-01-01,33.081
A,REN_ELC,PC,SI,2014-01-01,33.935
A,REN_ELC,PC,SI,2015-01-01,32.722
A,REN_ELC,PC,SI,2016-01-01,32.056
A,REN_ELC,PC,SI,2017-01-01,32.425
A,REN_ELC,PC,SI,2018-01-01,32.307
A,REN_ELC,PC,SI,2019-01-01,32.632
A,REN_ELC,PC,SI,2020-01-01,35.095
A,REN_ELC,PC,SI,2021-01-01,34.976
A,REN_ELC,PC,SI,2022-01-01,37.005
A,REN_ELC,PC,SI,2023-01-01,41.887
A,REN_ELC,PC,SI,2024-01-01,43.079
A,REN_ELC,PC,SK,2004-01-01,15.403
A,REN_ELC,PC,SK,2005-01-01,15.735
A,REN_ELC,PC,SK,2006-01-01,16.566
A,REN_ELC,PC,SK,2007-01-01,16.467
A,REN_ELC,PC,SK,2008-01-01,17.013
A,REN_ELC,PC,SK,2009-01-01,17.765
A,REN_ELC,PC,SK,2010-01-01,17.774
A,REN_ELC,PC,SK,2011-01-01,19.305
A,REN_ELC,PC,SK,2012-01-01,20.054
A,REN_ELC,PC,SK,2013-01-01,20.8
A,REN_ELC,PC,SK,2014-01-01,22.87
A,REN_ELC,PC,SK,2015-01-01,22.656
A,REN_ELC,PC,SK,2016-01-01,22.513
A,REN_ELC,PC,SK,2017-01-01,21.343
A,REN_ELC,PC,SK,2018-01-01,21.499
A,REN_ELC,PC,SK,2019-01-01,22.103
A,REN_ELC,PC,SK,2020-01-01,23.066
A,REN_ELC,PC,SK,2021-01-01,22.402
A,REN_ELC,PC,SK,2022-01-01,22.901
A,REN_ELC,PC,SK,2023-01-01,24.201
A,REN_ELC,PC,SK,2024-01-01,24.91
A,REN_ELC,PC,XK,2004-01-01,0.472
A,REN_ELC,PC,XK,2005-01-01,0.611
A,REN_ELC,PC,XK,2006-01-01,0.907
A,REN_ELC,PC,XK,2007-01-01,0.971
A,REN_ELC,PC,XK,2008-01-01,0.971
A,REN_ELC,PC,XK,2009-01-01,1.136
A,REN_ELC,PC,XK,2010-01-01,1.361
A,REN_ELC,PC,XK,2011-01-01,1.368
A,REN_ELC,PC,XK,2012-01-01,1.496
A,REN_ELC,PC,XK,2013-01-01,1.628
A,REN_ELC,PC,XK,2014-01-01,1.867
A,REN_ELC,PC,XK,2015-01-01,1.842
A,REN_ELC,PC,XK,2016-01-01,3.973
A,REN_ELC,PC,XK,2017-01-01,3.622
A,REN_ELC,PC,XK,2018-01-01,4.234
A,REN_ELC,PC,XK,2019-01-01,5.155
A,REN_ELC,PC,XK,2020-01-01,5.259
A,REN_ELC,PC,XK,2021-01-01,5.172
A,REN_ELC,PC,XK,2022-01-01,6.685
A,REN_ELC,PC,XK,2023-01-01,8.975
A,REN_ELC,PC,XK,2024-01-01,9.36
A,REN_HEAT_CL,PC,AL,2004-01-01,33.138
A,REN_HEAT_CL,PC,AL,2005-01-01,37.757
A,REN_HEAT_CL,PC,AL,2006-01-01,30.964
A,REN_HEAT_CL,PC,AL,2007-01-01,33.15
A,REN_HEAT_CL,PC,AL,2008-01-01,37.056
A,REN_HEAT_CL,PC,AL,2009-01-01,34.73
A,REN_HEAT_CL,PC,AL,2010-01-01,31.257
A,REN_HEAT_CL,PC,AL,2011-01-01,31.427
A,REN_HEAT_CL,PC,AL,2012-01-01,39.1
A,REN_HEAT_CL,PC,AL,2013-01-01,37.766
A,REN_HEAT_CL,PC,AL,2014-01-01,30.977
A,REN_HEAT_CL,PC,AL,2015-01-01,34.609
A,REN_HEAT_CL,PC,AL,2016-01-01,32.495
A,REN_HEAT_CL,PC,AL,2017-01-01,23.969
A,REN_HEAT_CL,PC,AL,2018-01-01,21.993
A,REN_HEAT_CL,PC,AL,2019-01-01,24.754
A,REN_HEAT_CL,PC,AL,2020-01-01,25.125
A,REN_HEAT_CL,PC,AL,2021-01-01,21.2
A,REN_HEAT_CL,PC,AL,2022-01-01,22.087
A,REN_HEAT_CL,PC,AL,2023-01-01,22.917
A,REN_HEAT_CL,PC,AL,2024-01-01,3.368
A,REN_HEAT_CL,PC,AT,2004-01-01,20.165
A,REN_HEAT_CL,PC,AT,2005-01-01,22.817
A,REN_HEAT_CL,PC,AT,2006-01-01,24.491
A,REN_HEAT_CL,PC,AT,2007-01-01,27.142
A,REN_HEAT_CL,PC,AT,2008-01-01,27.195
A,REN_HEAT_CL,PC,AT,2009-01-01,29.626
A,REN_HEAT_CL,PC,AT,2010-01-01,30.959
A,REN_HEAT_CL,PC,AT,2011-01-01,31.517
A,REN_HEAT_CL,PC,AT,2012-01-01,33.077
A,REN_HEAT_CL,PC,AT,2013-01-01,33.222
A,REN_HEAT_CL,PC,AT,2014-01-01,33.375
A,REN_HEAT_CL,PC,AT,2015-01-01,33.231
A,REN_HEAT_CL,PC,AT,2016-01-01,33.48
A,REN_HEAT_CL,PC,AT,2017-01-01,33.67
A,REN_HEAT_CL,PC,AT,2018-01-01,34.178
A,REN_HEAT_CL,PC,AT,2019-01-01,33.929
A,REN_HEAT_CL,PC,AT,2020-01-01,34.995
A,REN_HEAT_CL,PC,AT,2021-01-01,33.127
A,REN_HEAT_CL,PC,AT,2022-01-01,31.819
A,REN_HEAT_CL,PC,AT,2023-01-01,40.77
A,REN_HEAT_CL,PC,AT,2024-01-01,42.169
A,REN_HEAT_CL,PC,BA,2014-01-01,28.626
A,REN_HEAT_CL,PC,BA,2015-01-01,32.768
A,REN_HEAT_CL,PC,BA,2016-01-01,32.329
A,REN_HEAT_CL,PC,BA,2017-01-01,28.739
A,REN_HEAT_CL,PC,BA,2018-01-01,52.685
A,REN_HEAT_CL,PC,BA,2019-01-01,55.873
A,REN_HEAT_CL,PC,BA,2020-01-01,56.623
A,REN_HEAT_CL,PC,BA,2021-01-01,53.31
A,REN_HEAT_CL,PC,BA,2022-01-01,57.648
A,REN_HEAT_CL,PC,BA,2023-01-01,59.672
A,REN_HEAT_CL,PC,BE,2004-01-01,2.927
A,REN_HEAT_CL,PC,BE,2005-01-01,3.418
A,REN_HEAT_CL,PC,BE,2006-01-01,3.812
A,REN_HEAT_CL,PC,BE,2007-01-01,4.713
A,REN_HEAT_CL,PC,BE,2008-01-01,5.121
A,REN_HEAT_CL,PC,BE,2009-01-01,6.087
A,REN_HEAT_CL,PC,BE,2010-01-01,6.71
A,REN_HEAT_CL,PC,BE,2011-01-01,6.718
A,REN_HEAT_CL,PC,BE,2012-01-01,7.108
A,REN_HEAT_CL,PC,BE,2013-01-01,7.639
A,REN_HEAT_CL,PC,BE,2014-01-01,7.751
A,REN_HEAT_CL,PC,BE,2015-01-01,7.942
A,REN_HEAT_CL,PC,BE,2016-01-01,8.247
A,REN_HEAT_CL,PC,BE,2017-01-01,8.2
A,REN_HEAT_CL,PC,BE,2018-01-01,8.29
A,REN_HEAT_CL,PC,BE,2019-01-01,8.319
A,REN_HEAT_CL,PC,BE,2020-01-01,8.447
A,REN_HEAT_CL,PC,BE,2021-01-01,9.21
A,REN_HEAT_CL,PC,BE,2022-01-01,10.425
A,REN_HEAT_CL,PC,BE,2023-01-01,11.211
A,REN_HEAT_CL,PC,BE,2024-01-01,11.259
A,REN_HEAT_CL,PC,BG,2004-01-01,14.056
A,REN_HEAT_CL,PC,BG,2005-01-01,14.257
A,REN_HEAT_CL,PC,BG,2006-01-01,14.79
A,REN_HEAT_CL,PC,BG,2007-01-01,13.862
A,REN_HEAT_CL,PC,BG,2008-01-01,17.262
A,REN_HEAT_CL,PC,BG,2009-01-01,21.639
A,REN_HEAT_CL,PC,BG,2010-01-01,24.334
A,REN_HEAT_CL,PC,BG,2011-01-01,24.768
A,REN_HEAT_CL,PC,BG,2012-01-01,27.241
A,REN_HEAT_CL,PC,BG,2013-01-01,29.234
A,REN_HEAT_CL,PC,BG,2014-01-01,28.518
A,REN_HEAT_CL,PC,BG,2015-01-01,28.903
A,REN_HEAT_CL,PC,BG,2016-01-01,29.99
A,REN_HEAT_CL,PC,BG,2017-01-01,29.854
A,REN_HEAT_CL,PC,BG,2018-01-01,33.25
A,REN_HEAT_CL,PC,BG,2019-01-01,35.423
A,REN_HEAT_CL,PC,BG,2020-01-01,37.178
A,REN_HEAT_CL,PC,BG,2021-01-01,29.855
A,REN_HEAT_CL,PC,BG,2022-01-01,31.485
A,REN_HEAT_CL,PC,BG,2023-01-01,36.059
A,REN_HEAT_CL,PC,BG,2024-01-01,34.187
A,REN_HEAT_CL,PC,CY,2004-01-01,9.264
A,REN_HEAT_CL,PC,CY,2005-01-01,9.97
A,REN_HEAT_CL,PC,CY,2006-01-01,10.434
A,REN_HEAT_CL,PC,CY,2007-01-01,13.064
A,REN_HEAT_CL,PC,CY,2008-01-01,14.469
A,REN_HEAT_CL,PC,CY,2009-01-01,17.313
A,REN_HEAT_CL,PC,CY,2010-01-01,18.813
A,REN_HEAT_CL,PC,CY,2011-01-01,19.977
A,REN_HEAT_CL,PC,CY,2012-01-01,21.764
A,REN_HEAT_CL,PC,CY,2013-01-01,22.537
A,REN_HEAT_CL,PC,CY,2014-01-01,22.186
A,REN_HEAT_CL,PC,CY,2015-01-01,24.066
A,REN_HEAT_CL,PC,CY,2016-01-01,24.69
A,REN_HEAT_CL,PC,CY,2017-01-01,26.42
A,REN_HEAT_CL,PC,CY,2018-01-01,37.164
A,REN_HEAT_CL,PC,CY,2019-01-01,35.051
A,REN_HEAT_CL,PC,CY,2020-01-01,37.117
A,REN_HEAT_CL,PC,CY,2021-01-01,42.595
A,REN_HEAT_CL,PC,CY,2022-01-01,41.56
A,REN_HEAT_CL,PC,CY,2023-01-01,42.75
A,REN_HEAT_CL,PC,CY,2024-01-01,42.297
A,REN_HEAT_CL,PC,CZ,2004-01-01,9.918
A,REN_HEAT_CL,PC,CZ,2005-01-01,10.835
A,REN_HEAT_CL,PC,CZ,2006-01-01,11.234
A,REN_HEAT_CL,PC,CZ,2007-01-01,12.37
A,REN_HEAT_CL,PC,CZ,2008-01-01,12.918
A,REN_HEAT_CL,PC,CZ,2009-01-01,14.26
A,REN_HEAT_CL,PC,CZ,2010-01-01,14.096
A,REN_HEAT_CL,PC,CZ,2011-01-01,15.388
A,REN_HEAT_CL,PC,CZ,2012-01-01,16.249
A,REN_HEAT_CL,PC,CZ,2013-01-01,17.706
A,REN_HEAT_CL,PC,CZ,2014-01-01,19.528
A,REN_HEAT_CL,PC,CZ,2015-01-01,19.787
A,REN_HEAT_CL,PC,CZ,2016-01-01,19.879
A,REN_HEAT_CL,PC,CZ,2017-01-01,19.728
A,REN_HEAT_CL,PC,CZ,2018-01-01,20.642
A,REN_HEAT_CL,PC,CZ,2019-01-01,22.632
A,REN_HEAT_CL,PC,CZ,2020-01-01,23.535
A,REN_HEAT_CL,PC,CZ,2021-01-01,24.349
A,REN_HEAT_CL,PC,CZ,2022-01-01,25.821
A,REN_HEAT_CL,PC,CZ,2023-01-01,27.675
A,REN_HEAT_CL,PC,CZ,2024-01-01,29.057
A,REN_HEAT_CL,PC,DE,2004-01-01,7.198
A,REN_HEAT_CL,PC,DE,2005-01-01,7.711
A,REN_HEAT_CL,PC,DE,2006-01-01,8.41
A,REN_HEAT_CL,PC,DE,2007-01-01,10.249
A,REN_HEAT_CL,PC,DE,2008-01-01,10.33
A,REN_HEAT_CL,PC,DE,2009-01-01,11.155
A,REN_HEAT_CL,PC,DE,2010-01-01,12.055
A,REN_HEAT_CL,PC,DE,2011-01-01,12.607
A,REN_HEAT_CL,PC,DE,2012-01-01,13.423
